ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
49,MANIKCHAK,253353,342,GOUR ALAM,233,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,AMAL KUMAR CHANDRA MANDAL,28,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,CHANCHALA KARMAKAR,3,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,SABITRI MITRA RABIDAS MANDAL,3,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,ANIL CH MANDAL,775,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,candidate_col_7,12,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,candidate_col_8,25,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,candidate_col_9,0,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,342,SUMITRA DAS,2,848.0,0.0,5.0,853.0,49_Form20.pdf
49,MANIKCHAK,253353,343,GOUR ALAM,234,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,AMAL KUMAR CHANDRA MANDAL,6,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,CHANCHALA KARMAKAR,514,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,SABITRI MITRA RABIDAS MANDAL,6,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,ANIL CH MANDAL,234,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,candidate_col_7,7,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,candidate_col_8,5,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,candidate_col_9,0,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,343,SUMITRA DAS,2,774.0,0.0,1.0,775.0,49_Form20.pdf
49,MANIKCHAK,253353,344,GOUR ALAM,235,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,AMAL KUMAR CHANDRA MANDAL,24,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,CHANCHALA KARMAKAR,606,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,SABITRI MITRA RABIDAS MANDAL,4,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,ANIL CH MANDAL,125,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,DALIM MANDAL,4,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,candidate_col_7,0,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,candidate_col_8,3,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,344,candidate_col_9,2,768.0,0.0,2.0,770.0,49_Form20.pdf
49,MANIKCHAK,253353,345,GOUR ALAM,236,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,AMAL KUMAR CHANDRA MANDAL,23,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,CHANCHALA KARMAKAR,457,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,SABITRI MITRA RABIDAS MANDAL,3,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,ANIL CH MANDAL,154,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,candidate_col_7,0,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,candidate_col_8,5,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,candidate_col_9,0,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,345,SUMITRA DAS,3,645.0,0.0,5.0,650.0,49_Form20.pdf
49,MANIKCHAK,253353,346,GOUR ALAM,237,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,AMAL KUMAR CHANDRA MANDAL,39,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,CHANCHALA KARMAKAR,14,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,SABITRI MITRA RABIDAS MANDAL,5,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,ANIL CH MANDAL,503,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,DALIM MANDAL,9,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,candidate_col_8,8,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,candidate_col_9,2,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,346,SUMITRA DAS,1,581.0,0.0,4.0,585.0,49_Form20.pdf
49,MANIKCHAK,253353,347,AMAL KUMAR CHANDRA MANDAL,60,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,CHANCHALA KARMAKAR,86,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,SABITRI MITRA RABIDAS MANDAL,3,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,DALIM MANDAL,419,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,candidate_col_7,2,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,candidate_col_8,7,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,candidate_col_9,0,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,347,SUMITRA DAS,0,577.0,0.0,1.0,578.0,49_Form20.pdf
49,MANIKCHAK,253353,348,GOUR ALAM,238,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,AMAL KUMAR CHANDRA MANDAL,10,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,CHANCHALA KARMAKAR,89,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,SABITRI MITRA RABIDAS MANDAL,3,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,ANIL CH MANDAL,281,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,DALIM MANDAL,3,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,candidate_col_7,4,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,candidate_col_8,1,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,348,candidate_col_9,0,391.0,0.0,0.0,391.0,49_Form20.pdf
49,MANIKCHAK,253353,349,AMAL KUMAR CHANDRA MANDAL,33,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,CHANCHALA KARMAKAR,117,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,SABITRI MITRA RABIDAS MANDAL,2,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,ANIL CH MANDAL,261,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,DALIM MANDAL,2,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,candidate_col_7,7,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,candidate_col_8,1,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,349,SUMITRA DAS,0,423.0,0.0,0.0,423.0,49_Form20.pdf
49,MANIKCHAK,253353,350,GOUR ALAM,239,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,AMAL KUMAR CHANDRA MANDAL,106,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,CHANCHALA KARMAKAR,2,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,SABITRI MITRA RABIDAS MANDAL,1,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,ANIL CH MANDAL,372,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,DALIM MANDAL,3,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,candidate_col_7,3,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,candidate_col_8,1,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,350,candidate_col_9,0,488.0,0.0,4.0,492.0,49_Form20.pdf
49,MANIKCHAK,253353,351,AMAL KUMAR CHANDRA MANDAL,44,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,CHANCHALA KARMAKAR,40,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,SABITRI MITRA RABIDAS MANDAL,0,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,ANIL CH MANDAL,262,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,DALIM MANDAL,3,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,candidate_col_7,5,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,candidate_col_8,2,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,351,candidate_col_9,0,356.0,0.0,1.0,357.0,49_Form20.pdf
49,MANIKCHAK,253353,352,GOUR ALAM,240,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,AMAL KUMAR CHANDRA MANDAL,15,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,CHANCHALA KARMAKAR,358,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,SABITRI MITRA RABIDAS MANDAL,6,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,ANIL CH MANDAL,113,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,DALIM MANDAL,3,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,candidate_col_7,5,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,candidate_col_8,1,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,352,candidate_col_9,6,507.0,0.0,6.0,513.0,49_Form20.pdf
49,MANIKCHAK,253353,353,AMAL KUMAR CHANDRA MANDAL,9,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,CHANCHALA KARMAKAR,457,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,SABITRI MITRA RABIDAS MANDAL,6,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,DALIM MANDAL,52,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,candidate_col_7,3,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,candidate_col_8,5,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,candidate_col_9,0,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,353,SUMITRA DAS,1,533.0,0.0,4.0,537.0,49_Form20.pdf
49,MANIKCHAK,253353,354,GOUR ALAM,241,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,AMAL KUMAR CHANDRA MANDAL,13,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,CHANCHALA KARMAKAR,396,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,SABITRI MITRA RABIDAS MANDAL,9,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,DALIM MANDAL,64,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,candidate_col_7,2,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,candidate_col_8,3,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,354,candidate_col_9,1,489.0,0.0,4.0,493.0,49_Form20.pdf
49,MANIKCHAK,253353,355,AMAL KUMAR CHANDRA MANDAL,5,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,CHANCHALA KARMAKAR,384,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,SABITRI MITRA RABIDAS MANDAL,6,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,DALIM MANDAL,50,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,candidate_col_7,2,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,candidate_col_8,2,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,candidate_col_9,3,455.0,0.0,5.0,460.0,49_Form20.pdf
49,MANIKCHAK,253353,355,SUMITRA DAS,3,455.0,0.0,5.0,460.0,49_Form20.pdf
4,,233839,4,candidate_col_1,20,,,,,4_Form20.pdf
4,,233839,4,candidate_col_2,224,,,,,4_Form20.pdf
4,,233839,4,candidate_col_3,3,,,,,4_Form20.pdf
4,,233839,4,candidate_col_4,266,,,,,4_Form20.pdf
4,,233839,4,Akshay Ranjan,1,,,,,4_Form20.pdf
4,,233839,11,candidate_col_1,53,,,,,4_Form20.pdf
4,,233839,11,candidate_col_2,655,,,,,4_Form20.pdf
4,,233839,11,candidate_col_3,2,,,,,4_Form20.pdf
4,,233839,11,candidate_col_4,3,,,,,4_Form20.pdf
4,,233839,11,Akshay Ranjan,0,,,,,4_Form20.pdf
4,,233839,11,Avijit Thakur,1,,,,,4_Form20.pdf
4,,233839,11,Khokan Majumdar,2,,,,,4_Form20.pdf
4,,233839,12,candidate_col_1,72,,,,,4_Form20.pdf
4,,233839,12,candidate_col_2,672,,,,,4_Form20.pdf
4,,233839,12,candidate_col_3,8,,,,,4_Form20.pdf
4,,233839,12,candidate_col_4,10,,,,,4_Form20.pdf
4,,233839,12,Akshay Ranjan,0,,,,,4_Form20.pdf
4,,233839,12,Avijit Thakur,0,,,,,4_Form20.pdf
4,,233839,12,Khokan Majumdar,0,,,,,4_Form20.pdf
4,,233839,13,candidate_col_1,81,,,,,4_Form20.pdf
4,,233839,13,candidate_col_2,449,,,,,4_Form20.pdf
4,,233839,13,candidate_col_3,13,,,,,4_Form20.pdf
4,,233839,13,candidate_col_4,22,,,,,4_Form20.pdf
4,,233839,13,Akshay Ranjan,1,,,,,4_Form20.pdf
4,,233839,13,Avijit Thakur,2,,,,,4_Form20.pdf
4,,233839,13,Khokan Majumdar,2,,,,,4_Form20.pdf
4,,233839,13(A),candidate_col_1,104,,,,,4_Form20.pdf
4,,233839,13(A),candidate_col_2,476,,,,,4_Form20.pdf
4,,233839,13(A),candidate_col_3,4,,,,,4_Form20.pdf
4,,233839,13(A),candidate_col_4,7,,,,,4_Form20.pdf
4,,233839,13(A),Akshay Ranjan,0,,,,,4_Form20.pdf
4,,233839,13(A),Avijit Thakur,0,,,,,4_Form20.pdf
4,,233839,13(A),Khokan Majumdar,1,,,,,4_Form20.pdf
4,,233839,14,candidate_col_1,37,,,,,4_Form20.pdf
4,,233839,14,candidate_col_2,291,,,,,4_Form20.pdf
4,,233839,14,candidate_col_3,4,,,,,4_Form20.pdf
4,,233839,14,candidate_col_4,101,,,,,4_Form20.pdf
4,,233839,14,Akshay Ranjan,1,,,,,4_Form20.pdf
4,,233839,14,Avijit Thakur,0,,,,,4_Form20.pdf
4,,233839,14,Khokan Majumdar,0,,,,,4_Form20.pdf
4,,233839,14(A),candidate_col_1,74,,,,,4_Form20.pdf
4,,233839,14(A),candidate_col_2,393,,,,,4_Form20.pdf
4,,233839,14(A),candidate_col_3,1,,,,,4_Form20.pdf
4,,233839,14(A),candidate_col_4,16,,,,,4_Form20.pdf
4,,233839,14(A),Akshay Ranjan,0,,,,,4_Form20.pdf
4,,233839,14(A),Avijit Thakur,1,,,,,4_Form20.pdf
4,,233839,14(A),Khokan Majumdar,1,,,,,4_Form20.pdf
4,,233839,15,candidate_col_1,19,,,,,4_Form20.pdf
4,,233839,15,candidate_col_2,371,,,,,4_Form20.pdf
4,,233839,15,candidate_col_3,8,,,,,4_Form20.pdf
4,,233839,15,candidate_col_4,423,,,,,4_Form20.pdf
4,,233839,15,Akshay Ranjan,2,,,,,4_Form20.pdf
4,,233839,15,Avijit Thakur,0,,,,,4_Form20.pdf
4,,233839,15,Khokan Majumdar,0,,,,,4_Form20.pdf
4,,233839,16,candidate_col_1,56,,,,,4_Form20.pdf
4,,233839,16,candidate_col_2,466,,,,,4_Form20.pdf
4,,233839,16,candidate_col_3,10,,,,,4_Form20.pdf
4,,233839,16,candidate_col_4,363,,,,,4_Form20.pdf
4,,233839,16,Akshay Ranjan,1,,,,,4_Form20.pdf
4,,233839,16,Avijit Thakur,1,,,,,4_Form20.pdf
4,,233839,16,Khokan Majumdar,1,,,,,4_Form20.pdf
4,,233839,17,candidate_col_1,17,,,,,4_Form20.pdf
4,,233839,17,candidate_col_2,122,,,,,4_Form20.pdf
4,,233839,17,candidate_col_3,4,,,,,4_Form20.pdf
4,,233839,17,candidate_col_4,332,,,,,4_Form20.pdf
4,,233839,17,Avijit Thakur,3,,,,,4_Form20.pdf
4,,233839,17,Khokan Majumdar,4,,,,,4_Form20.pdf
4,,233839,17(A),candidate_col_2,15,,,,,4_Form20.pdf
4,,233839,17(A),candidate_col_3,156,,,,,4_Form20.pdf
4,,233839,17(A),candidate_col_4,3,,,,,4_Form20.pdf
4,,233839,17(A),Akshay Ranjan,3,,,,,4_Form20.pdf
4,,233839,17(A),Avijit Thakur,0,,,,,4_Form20.pdf
4,,233839,17(A),Khokan Majumdar,2,,,,,4_Form20.pdf
4,,233839,26,candidate_col_3,13,457.0,,,,4_Form20.pdf
4,,233839,26,candidate_col_4,180,457.0,,,,4_Form20.pdf
4,,233839,26,Rejected Votes,4,457.0,,,,4_Form20.pdf
4,,233839,26,candidate_col_10,1,457.0,,,,4_Form20.pdf
4,,233839,26,candidate_col_11,8,457.0,,,,4_Form20.pdf
4,,233839,27,candidate_col_2,19,532.0,,,,4_Form20.pdf
4,,233839,27,candidate_col_3,6,532.0,,,,4_Form20.pdf
4,,233839,27,candidate_col_4,134,532.0,,,,4_Form20.pdf
4,,233839,27,Rejected Votes,7,532.0,,,,4_Form20.pdf
4,,233839,27,candidate_col_10,0,532.0,,,,4_Form20.pdf
4,,233839,27,candidate_col_11,8,532.0,,,,4_Form20.pdf
4,,233839,28,candidate_col_3,12,467.0,,,,4_Form20.pdf
4,,233839,28,candidate_col_4,258,467.0,,,,4_Form20.pdf
4,,233839,28,Rejected Votes,4,467.0,,,,4_Form20.pdf
4,,233839,28,candidate_col_10,2,467.0,,,,4_Form20.pdf
4,,233839,28,candidate_col_11,2,467.0,,,,4_Form20.pdf
4,,233839,29,candidate_col_2,20,,,,,4_Form20.pdf
4,,233839,29,candidate_col_3,10,,,,,4_Form20.pdf
4,,233839,29,candidate_col_4,73,,,,,4_Form20.pdf
4,,233839,29,Rejected Votes,2,,,,,4_Form20.pdf
4,,233839,29,candidate_col_10,3,,,,,4_Form20.pdf
4,,233839,29,candidate_col_11,466,,,,,4_Form20.pdf
4,,233839,30,candidate_col_3,20,538.0,,,,4_Form20.pdf
4,,233839,30,candidate_col_4,143,538.0,,,,4_Form20.pdf
4,,233839,30,Rejected Votes,4,538.0,,,,4_Form20.pdf
4,,233839,30,candidate_col_10,0,538.0,,,,4_Form20.pdf
4,,233839,30,candidate_col_11,0,538.0,,,,4_Form20.pdf
4,,233839,31,candidate_col_2,21,504.0,,,,4_Form20.pdf
4,,233839,31,candidate_col_3,10,504.0,,,,4_Form20.pdf
4,,233839,31,candidate_col_4,319,504.0,,,,4_Form20.pdf
4,,233839,31,Rejected Votes,1,504.0,,,,4_Form20.pdf
4,,233839,31,candidate_col_10,0,504.0,,,,4_Form20.pdf
4,,233839,31,candidate_col_11,7,504.0,,,,4_Form20.pdf
4,,233839,32,candidate_col_3,7,502.0,,,,4_Form20.pdf
4,,233839,32,candidate_col_4,128,502.0,,,,4_Form20.pdf
4,,233839,32,Rejected Votes,4,502.0,,,,4_Form20.pdf
4,,233839,32,candidate_col_10,3,502.0,,,,4_Form20.pdf
4,,233839,32,candidate_col_11,3,502.0,,,,4_Form20.pdf
4,,233839,33,candidate_col_2,22,759.0,,,,4_Form20.pdf
4,,233839,33,candidate_col_3,21,759.0,,,,4_Form20.pdf
4,,233839,33,candidate_col_4,319,759.0,,,,4_Form20.pdf
4,,233839,33,Rejected Votes,7,759.0,,,,4_Form20.pdf
4,,233839,33,candidate_col_10,1,759.0,,,,4_Form20.pdf
4,,233839,33,candidate_col_11,3,759.0,,,,4_Form20.pdf
4,,233839,34,candidate_col_2,23,803.0,,,,4_Form20.pdf
4,,233839,34,candidate_col_3,26,803.0,,,,4_Form20.pdf
4,,233839,34,candidate_col_4,151,803.0,,,,4_Form20.pdf
4,,233839,34,Rejected Votes,6,803.0,,,,4_Form20.pdf
4,,233839,34,candidate_col_10,4,803.0,,,,4_Form20.pdf
4,,233839,34,candidate_col_11,5,803.0,,,,4_Form20.pdf
4,,233839,35,candidate_col_2,24,,,,,4_Form20.pdf
4,,233839,35,candidate_col_3,16,,,,,4_Form20.pdf
4,,233839,35,candidate_col_4,185,,,,,4_Form20.pdf
4,,233839,35,Rejected Votes,5,,,,,4_Form20.pdf
4,,233839,35,candidate_col_10,3,,,,,4_Form20.pdf
4,,233839,35,candidate_col_11,601,,,,,4_Form20.pdf
4,,233839,36,candidate_col_3,10,619.0,,,,4_Form20.pdf
4,,233839,36,candidate_col_4,396,619.0,,,,4_Form20.pdf
4,,233839,36,Rejected Votes,6,619.0,,,,4_Form20.pdf
4,,233839,36,candidate_col_10,2,619.0,,,,4_Form20.pdf
4,,233839,36,candidate_col_11,3,619.0,,,,4_Form20.pdf
4,,233839,37,candidate_col_2,25,501.0,,,,4_Form20.pdf
4,,233839,37,candidate_col_3,11,501.0,,,,4_Form20.pdf
4,,233839,37,candidate_col_4,214,501.0,,,,4_Form20.pdf
4,,233839,37,Rejected Votes,6,501.0,,,,4_Form20.pdf
4,,233839,37,candidate_col_10,4,501.0,,,,4_Form20.pdf
4,,233839,37,candidate_col_11,9,501.0,,,,4_Form20.pdf
4,,233839,38,candidate_col_3,10,463.0,,,,4_Form20.pdf
4,,233839,38,candidate_col_4,388,463.0,,,,4_Form20.pdf
4,,233839,38,Rejected Votes,1,463.0,,,,4_Form20.pdf
4,,233839,38,candidate_col_10,0,463.0,,,,4_Form20.pdf
4,,233839,38,candidate_col_11,4,463.0,,,,4_Form20.pdf
4,,233839,39,candidate_col_2,26,782.0,,,,4_Form20.pdf
4,,233839,39,candidate_col_3,32,782.0,,,,4_Form20.pdf
4,,233839,39,candidate_col_4,500,782.0,,,,4_Form20.pdf
4,,233839,39,Rejected Votes,1,782.0,,,,4_Form20.pdf
4,,233839,39,candidate_col_10,3,782.0,,,,4_Form20.pdf
4,,233839,39,candidate_col_11,15,782.0,,,,4_Form20.pdf
4,,233839,40,candidate_col_2,27,662.0,,,,4_Form20.pdf
4,,233839,40,candidate_col_3,33,662.0,,,,4_Form20.pdf
4,,233839,40,candidate_col_4,312,662.0,,,,4_Form20.pdf
4,,233839,40,Rejected Votes,3,662.0,,,,4_Form20.pdf
4,,233839,40,candidate_col_10,2,662.0,,,,4_Form20.pdf
4,,233839,40,candidate_col_11,4,662.0,,,,4_Form20.pdf
4,,233839,41,candidate_col_2,28,578.0,,,,4_Form20.pdf
4,,233839,41,candidate_col_3,20,578.0,,,,4_Form20.pdf
4,,233839,41,candidate_col_4,216,578.0,,,,4_Form20.pdf
4,,233839,41,Rejected Votes,5,578.0,,,,4_Form20.pdf
4,,233839,41,candidate_col_10,2,578.0,,,,4_Form20.pdf
4,,233839,41,candidate_col_11,3,578.0,,,,4_Form20.pdf
4,,233839,42,candidate_col_2,29,480.0,,,,4_Form20.pdf
4,,233839,42,candidate_col_3,6,480.0,,,,4_Form20.pdf
4,,233839,42,candidate_col_4,181,480.0,,,,4_Form20.pdf
4,,233839,42,Rejected Votes,6,480.0,,,,4_Form20.pdf
4,,233839,42,candidate_col_10,2,480.0,,,,4_Form20.pdf
4,,233839,42,candidate_col_11,3,480.0,,,,4_Form20.pdf
4,,233839,43,candidate_col_2,30,478.0,,,,4_Form20.pdf
4,,233839,43,candidate_col_3,11,478.0,,,,4_Form20.pdf
4,,233839,43,candidate_col_4,123,478.0,,,,4_Form20.pdf
4,,233839,43,Rejected Votes,5,478.0,,,,4_Form20.pdf
4,,233839,43,candidate_col_10,4,478.0,,,,4_Form20.pdf
4,,233839,43,candidate_col_11,5,478.0,,,,4_Form20.pdf
4,,233839,44,candidate_col_3,20,493.0,,,,4_Form20.pdf
4,,233839,44,candidate_col_4,223,493.0,,,,4_Form20.pdf
4,,233839,44,Rejected Votes,5,493.0,,,,4_Form20.pdf
4,,233839,44,candidate_col_10,0,493.0,,,,4_Form20.pdf
4,,233839,44,candidate_col_11,4,493.0,,,,4_Form20.pdf
4,,233839,45,candidate_col_2,31,747.0,,,,4_Form20.pdf
4,,233839,45,candidate_col_3,20,747.0,,,,4_Form20.pdf
4,,233839,45,candidate_col_4,132,747.0,,,,4_Form20.pdf
4,,233839,45,Rejected Votes,7,747.0,,,,4_Form20.pdf
4,,233839,45,candidate_col_10,4,747.0,,,,4_Form20.pdf
4,,233839,45,candidate_col_11,3,747.0,,,,4_Form20.pdf
4,,233839,46,candidate_col_2,32,804.0,,,,4_Form20.pdf
4,,233839,46,candidate_col_3,12,804.0,,,,4_Form20.pdf
4,,233839,46,candidate_col_4,282,804.0,,,,4_Form20.pdf
4,,233839,46,Rejected Votes,2,804.0,,,,4_Form20.pdf
4,,233839,46,candidate_col_10,3,804.0,,,,4_Form20.pdf
4,,233839,46,candidate_col_11,4,804.0,,,,4_Form20.pdf
4,,233839,47,candidate_col_2,33,625.0,,,,4_Form20.pdf
4,,233839,47,candidate_col_3,9,625.0,,,,4_Form20.pdf
4,,233839,47,candidate_col_4,163,625.0,,,,4_Form20.pdf
4,,233839,47,Rejected Votes,2,625.0,,,,4_Form20.pdf
4,,233839,47,candidate_col_10,0,625.0,,,,4_Form20.pdf
4,,233839,47,candidate_col_11,6,625.0,,,,4_Form20.pdf
4,,233839,73,candidate_col_2,53,,,,,4_Form20.pdf
4,,233839,73,candidate_col_3,18,,,,,4_Form20.pdf
4,,233839,73,candidate_col_4,522,,,,,4_Form20.pdf
4,,233839,73,candidate_col_10,1,,,,,4_Form20.pdf
4,,233839,74,candidate_col_2,4,541.0,,,,4_Form20.pdf
4,,233839,74,candidate_col_3,516,541.0,,,,4_Form20.pdf
4,,233839,74,candidate_col_4,3,541.0,,,,4_Form20.pdf
4,,233839,74,candidate_col_10,5,541.0,,,,4_Form20.pdf
4,,233839,75,candidate_col_2,14,821.0,,,,4_Form20.pdf
4,,233839,75,candidate_col_3,401,821.0,,,,4_Form20.pdf
4,,233839,75,candidate_col_4,7,821.0,,,,4_Form20.pdf
